Day of isolation,Mean,Lower_CI,Upper_CI
0,7.108910891089109,1.0,30.0
1,6.108910891089109,0.0,29.0
2,5.448019801980198,0.0,28.0
3,4.933168316831683,0.0,27.0
4,4.524752475247524,0.0,26.0
5,4.1683168316831685,0.0,25.0
6,3.8217821782178216,0.0,24.0
7,3.485148514851485,0.0,23.0
8,3.1485148514851486,0.0,22.0
9,2.8168316831683167,0.0,21.0
10,2.512376237623762,0.0,20.0
11,2.232673267326733,0.0,19.0
12,1.9702970297029703,0.0,18.0
13,1.7301980198019802,0.0,17.0
14,1.5222772277227723,0.0,16.0
15,1.349009900990099,0.0,15.0
16,1.193069306930693,0.0,14.0
17,1.066831683168317,0.0,13.0
18,0.948019801980198,0.0,12.0
19,0.8415841584158416,0.0,11.0
20,0.7475247524752475,0.0,10.0
21,0.6584158415841584,0.0,9.0
22,0.5717821782178217,0.0,8.0
23,0.4900990099009901,0.0,7.0
24,0.41336633663366334,0.0,6.0
25,0.33910891089108913,0.0,5.0
26,0.26485148514851486,0.0,4.0
27,0.1905940594059406,0.0,3.0
28,0.11633663366336634,0.0,2.0
29,0.04455445544554455,0.0,1.0
30,0.0,0.0,0.0
