Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.25,0.0,1.0
4,1.2272727272727273,1.0,2.0
5,2.227272727272727,2.0,3.0
6,3.227272727272727,3.0,4.0
7,4.2272727272727275,4.0,5.0
8,5.2272727272727275,5.0,6.0
9,6.2272727272727275,6.0,7.0
10,7.2272727272727275,7.0,8.0
11,8.227272727272727,8.0,9.0
12,9.227272727272727,9.0,10.0
13,10.227272727272727,10.0,11.0
14,11.227272727272727,11.0,12.0
15,12.227272727272727,12.0,13.0
16,13.227272727272727,13.0,14.0
17,14.227272727272727,14.0,15.0
18,15.227272727272727,15.0,16.0
19,16.227272727272727,16.0,17.0
20,17.227272727272727,17.0,18.0
21,18.227272727272727,18.0,19.0
22,19.227272727272727,19.0,20.0
23,20.227272727272727,20.0,21.0
24,21.227272727272727,21.0,22.0
25,22.227272727272727,22.0,23.0
26,23.227272727272727,23.0,24.0
27,24.227272727272727,24.0,25.0
28,25.227272727272727,25.0,26.0
29,26.227272727272727,26.0,27.0
30,27.227272727272727,27.0,28.0
