Day of isolation,Mean,Lower_CI,Upper_CI
0,4.215346534653466,1.0,21.0
1,3.2153465346534653,0.0,20.0
2,2.353960396039604,0.0,19.0
3,1.9678217821782178,0.0,18.0
4,1.7128712871287128,0.0,17.0
5,1.4752475247524752,0.0,16.0
6,1.2574257425742574,0.0,15.0
7,1.099009900990099,0.0,14.0
8,0.9579207920792079,0.0,13.0
9,0.8514851485148515,0.0,12.0
10,0.7574257425742574,0.0,11.0
11,0.6658415841584159,0.0,10.0
12,0.5742574257425742,0.0,9.0
13,0.48267326732673266,0.0,8.0
14,0.39851485148514854,0.0,7.0
15,0.3217821782178218,0.0,6.0
16,0.25495049504950495,0.0,5.0
17,0.18811881188118812,0.0,4.0
18,0.12128712871287128,0.0,3.0
19,0.07425742574257425,0.0,2.0
20,0.039603960396039604,0.0,1.0
21,0.009900990099009901,0.0,0.0
22,0.0049504950495049506,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
