Day of isolation,Mean,Lower_CI,Upper_CI
0,9.068181818181818,1.0,24.0
1,8.068181818181818,0.0,23.0
2,7.318181818181818,0.0,22.0
3,6.568181818181818,0.0,21.0
4,5.818181818181818,0.0,20.0
5,5.068181818181818,0.0,19.0
6,4.431818181818182,0.0,18.0
7,3.7954545454545454,0.0,17.0
8,3.159090909090909,0.0,16.0
9,2.522727272727273,0.0,15.0
10,2.022727272727273,0.0,14.0
11,1.7727272727272727,0.0,13.0
12,1.5227272727272727,0.0,12.0
13,1.2727272727272727,0.0,11.0
14,1.0227272727272727,0.0,10.0
15,0.8181818181818182,0.0,9.0
16,0.6136363636363636,0.0,8.0
17,0.5227272727272727,0.0,7.0
18,0.4318181818181818,0.0,6.0
19,0.3409090909090909,0.0,5.0
20,0.2727272727272727,0.0,4.0
21,0.20454545454545456,0.0,3.0
22,0.13636363636363635,0.0,2.0
23,0.06818181818181818,0.0,1.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
