Day of isolation,Mean,Lower_CI,Upper_CI
0,3.7954545454545454,0.0,25.0
1,3.3636363636363638,0.0,24.0
2,3.0,0.0,23.0
3,2.6363636363636362,0.0,22.0
4,2.340909090909091,0.0,21.0
5,2.227272727272727,0.0,20.0
6,2.1136363636363638,0.0,19.0
7,2.0,0.0,18.0
8,1.8863636363636365,0.0,17.0
9,1.7727272727272727,0.0,16.0
10,1.6590909090909092,0.0,15.0
11,1.5454545454545454,0.0,14.0
12,1.4318181818181819,0.0,13.0
13,1.3181818181818181,0.0,12.0
14,1.2045454545454546,0.0,11.0
15,1.0909090909090908,0.0,10.0
16,0.9772727272727273,0.0,9.0
17,0.8636363636363636,0.0,8.0
18,0.75,0.0,7.0
19,0.6363636363636364,0.0,6.0
20,0.5227272727272727,0.0,5.0
21,0.4090909090909091,0.0,4.0
22,0.29545454545454547,0.0,3.0
23,0.18181818181818182,0.0,2.0
24,0.06818181818181818,0.0,1.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
