Day of isolation,Mean,Lower_CI,Upper_CI
0,7.318181818181818,3.0,19.0
1,6.318181818181818,2.0,18.0
2,5.318181818181818,1.0,17.0
3,4.318181818181818,0.0,16.0
4,3.7954545454545454,0.0,15.0
5,3.2954545454545454,0.0,14.0
6,3.0454545454545454,0.0,13.0
7,2.7954545454545454,0.0,12.0
8,2.5454545454545454,0.0,11.0
9,2.2954545454545454,0.0,10.0
10,2.0454545454545454,0.0,9.0
11,1.7954545454545454,0.0,8.0
12,1.5454545454545454,0.0,7.0
13,1.2954545454545454,0.0,6.0
14,1.0454545454545454,0.0,5.0
15,0.7954545454545454,0.0,4.0
16,0.5454545454545454,0.0,3.0
17,0.29545454545454547,0.0,2.0
18,0.13636363636363635,0.0,1.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
