Day of isolation,Mean,Lower_CI,Upper_CI
0,1.0,0.9906,1.0
1,1.0,0.9906,1.0
2,0.8069,0.7656,0.8425
3,0.7475,0.703,0.7874
4,0.7005,0.6541,0.7431
5,0.646,0.5982,0.6911
6,0.5842,0.5355,0.6312
7,0.5074,0.4588,0.5559
8,0.5,0.4515,0.5485
9,0.4926,0.4441,0.5412
10,0.4851,0.4368,0.5338
11,0.4604,0.4124,0.5091
12,0.4381,0.3905,0.4869
13,0.401,0.3543,0.4495
14,0.3614,0.316,0.4093
15,0.3218,0.2781,0.3688
16,0.2822,0.2405,0.328
17,0.2673,0.2265,0.3125
18,0.2351,0.1964,0.2789
19,0.2178,0.1803,0.2606
20,0.1881,0.153,0.2291
21,0.1683,0.135,0.2079
22,0.1436,0.1127,0.1811
23,0.1411,0.1105,0.1784
24,0.1188,0.0908,0.154
25,0.1163,0.0886,0.1513
26,0.099,0.0736,0.132
27,0.099,0.0736,0.132
28,0.0891,0.0651,0.1209
29,0.0718,0.0504,0.1012
30,0.0718,0.0504,0.1012
