Day of isolation,Mean,Lower_CI,Upper_CI
0,8.623762376237623,1.0,30.0
1,7.623762376237623,0.0,29.0
2,6.900990099009901,0.0,28.0
3,6.24009900990099,0.0,27.0
4,5.618811881188119,0.0,26.0
5,5.051980198019802,0.0,25.0
6,4.537128712871287,0.0,24.0
7,4.037128712871287,0.0,23.0
8,3.5445544554455446,0.0,22.0
9,3.0767326732673266,0.0,21.0
10,2.6435643564356437,0.0,20.0
11,2.2797029702970297,0.0,19.0
12,1.9678217821782178,0.0,18.0
13,1.7004950495049505,0.0,17.0
14,1.4653465346534653,0.0,16.0
15,1.2574257425742574,0.0,15.0
16,1.099009900990099,0.0,14.0
17,0.9554455445544554,0.0,13.0
18,0.8292079207920792,0.0,12.0
19,0.7128712871287128,0.0,11.0
20,0.6014851485148515,0.0,10.0
21,0.5024752475247525,0.0,9.0
22,0.43316831683168316,0.0,8.0
23,0.36633663366336633,0.0,7.0
24,0.2995049504950495,0.0,6.0
25,0.2400990099009901,0.0,5.0
26,0.18811881188118812,0.0,4.0
27,0.13861386138613863,0.0,3.0
28,0.0891089108910891,0.0,2.0
29,0.039603960396039604,0.0,1.0
30,0.0,0.0,0.0
