Day of isolation,Mean,Lower_CI,Upper_CI
0,13.090909090909092,1.0,30.0
1,12.090909090909092,0.0,29.0
2,11.340909090909092,0.0,28.0
3,10.590909090909092,0.0,27.0
4,9.840909090909092,0.0,26.0
5,9.090909090909092,0.0,25.0
6,8.340909090909092,0.0,24.0
7,7.590909090909091,0.0,23.0
8,6.840909090909091,0.0,22.0
9,6.090909090909091,0.0,21.0
10,5.340909090909091,0.0,20.0
11,4.704545454545454,0.0,19.0
12,4.159090909090909,0.0,18.0
13,3.772727272727273,0.0,17.0
14,3.3863636363636362,0.0,16.0
15,3.0,0.0,15.0
16,2.6136363636363638,0.0,14.0
17,2.227272727272727,0.0,13.0
18,1.8863636363636365,0.0,12.0
19,1.5681818181818181,0.0,11.0
20,1.3181818181818181,0.0,10.0
21,1.0681818181818181,0.0,9.0
22,0.8636363636363636,0.0,8.0
23,0.6590909090909091,0.0,7.0
24,0.4772727272727273,0.0,6.0
25,0.38636363636363635,0.0,5.0
26,0.29545454545454547,0.0,4.0
27,0.20454545454545456,0.0,3.0
28,0.13636363636363635,0.0,2.0
29,0.06818181818181818,0.0,1.0
30,0.0,0.0,0.0
