Day of isolation,Mean,Lower_CI,Upper_CI
0,8.340909090909092,1.0,23.0
1,7.340909090909091,0.0,22.0
2,6.590909090909091,0.0,21.0
3,5.840909090909091,0.0,20.0
4,5.090909090909091,0.0,19.0
5,4.340909090909091,0.0,18.0
6,3.659090909090909,0.0,17.0
7,3.0681818181818183,0.0,16.0
8,2.75,0.0,15.0
9,2.477272727272727,0.0,14.0
10,2.227272727272727,0.0,13.0
11,1.9772727272727273,0.0,12.0
12,1.7272727272727273,0.0,11.0
13,1.4772727272727273,0.0,10.0
14,1.2272727272727273,0.0,9.0
15,0.9772727272727273,0.0,8.0
16,0.7272727272727273,0.0,7.0
17,0.5454545454545454,0.0,6.0
18,0.4090909090909091,0.0,5.0
19,0.3181818181818182,0.0,4.0
20,0.22727272727272727,0.0,3.0
21,0.13636363636363635,0.0,2.0
22,0.06818181818181818,0.0,1.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
