Day of isolation,Mean,Lower_CI,Upper_CI
0,8.492574257425742,1.0,30.0
1,7.492574257425742,0.0,29.0
2,6.76980198019802,0.0,28.0
3,6.108910891089109,0.0,27.0
4,5.487623762376238,0.0,26.0
5,4.920792079207921,0.0,25.0
6,4.405940594059406,0.0,24.0
7,3.905940594059406,0.0,23.0
8,3.4133663366336635,0.0,22.0
9,2.9554455445544554,0.0,21.0
10,2.5346534653465347,0.0,20.0
11,2.2004950495049505,0.0,19.0
12,1.9183168316831682,0.0,18.0
13,1.6559405940594059,0.0,17.0
14,1.4257425742574257,0.0,16.0
15,1.2252475247524752,0.0,15.0
16,1.066831683168317,0.0,14.0
17,0.9356435643564357,0.0,13.0
18,0.8143564356435643,0.0,12.0
19,0.698019801980198,0.0,11.0
20,0.5866336633663366,0.0,10.0
21,0.5024752475247525,0.0,9.0
22,0.43316831683168316,0.0,8.0
23,0.36633663366336633,0.0,7.0
24,0.2995049504950495,0.0,6.0
25,0.2400990099009901,0.0,5.0
26,0.18811881188118812,0.0,4.0
27,0.13861386138613863,0.0,3.0
28,0.0891089108910891,0.0,2.0
29,0.039603960396039604,0.0,1.0
30,0.0,0.0,0.0
