Day of isolation,Mean,Lower_CI,Upper_CI
0,8.613861386138614,1.0,30.0
1,7.6138613861386135,0.0,29.0
2,6.891089108910891,0.0,28.0
3,6.23019801980198,0.0,27.0
4,5.608910891089109,0.0,26.0
5,5.042079207920792,0.0,25.0
6,4.532178217821782,0.0,24.0
7,4.032178217821782,0.0,23.0
8,3.5445544554455446,0.0,22.0
9,3.099009900990099,0.0,21.0
10,2.6707920792079207,0.0,20.0
11,2.301980198019802,0.0,19.0
12,1.99009900990099,0.0,18.0
13,1.7202970297029703,0.0,17.0
14,1.4851485148514851,0.0,16.0
15,1.2673267326732673,0.0,15.0
16,1.0841584158415842,0.0,14.0
17,0.9405940594059405,0.0,13.0
18,0.8143564356435643,0.0,12.0
19,0.698019801980198,0.0,11.0
20,0.5866336633663366,0.0,10.0
21,0.5024752475247525,0.0,9.0
22,0.43316831683168316,0.0,8.0
23,0.36633663366336633,0.0,7.0
24,0.2995049504950495,0.0,6.0
25,0.2400990099009901,0.0,5.0
26,0.18811881188118812,0.0,4.0
27,0.13861386138613863,0.0,3.0
28,0.0891089108910891,0.0,2.0
29,0.039603960396039604,0.0,1.0
30,0.0,0.0,0.0
