Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.25,0.0,1.0
3,0.75,0.0,2.0
4,1.25,0.0,3.0
5,2.1363636363636362,0.0,4.0
6,3.1363636363636362,1.0,5.0
7,4.136363636363637,2.0,6.0
8,5.136363636363637,3.0,7.0
9,6.136363636363637,4.0,8.0
10,7.136363636363637,5.0,9.0
11,8.136363636363637,6.0,10.0
12,9.136363636363637,7.0,11.0
13,10.136363636363637,8.0,12.0
14,11.136363636363637,9.0,13.0
15,12.136363636363637,10.0,14.0
16,13.136363636363637,11.0,15.0
17,14.136363636363637,12.0,16.0
18,15.136363636363637,13.0,17.0
19,16.136363636363637,14.0,18.0
20,17.136363636363637,15.0,19.0
21,18.136363636363637,16.0,20.0
22,19.136363636363637,17.0,21.0
23,20.136363636363637,18.0,22.0
24,21.136363636363637,19.0,23.0
25,22.136363636363637,20.0,24.0
26,23.136363636363637,21.0,25.0
27,24.136363636363637,22.0,26.0
28,25.136363636363637,23.0,27.0
29,26.136363636363637,24.0,28.0
30,27.136363636363637,25.0,29.0
