Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.25,0.0,1.0
5,0.5,0.0,2.0
6,0.75,0.0,3.0
7,1.1363636363636365,0.0,4.0
8,1.6363636363636365,0.0,5.0
9,2.2045454545454546,0.0,6.0
10,2.909090909090909,0.0,7.0
11,3.6136363636363638,0.0,8.0
12,4.318181818181818,0.0,9.0
13,5.068181818181818,0.0,10.0
14,5.818181818181818,0.0,11.0
15,6.568181818181818,0.0,12.0
16,7.318181818181818,0.0,13.0
17,8.068181818181818,0.0,14.0
18,8.818181818181818,0.0,15.0
19,9.568181818181818,0.0,16.0
20,10.318181818181818,0.0,17.0
21,11.068181818181818,0.0,18.0
22,11.818181818181818,0.0,19.0
23,12.568181818181818,0.0,20.0
24,13.386363636363637,0.0,21.0
25,14.204545454545455,0.0,22.0
26,15.113636363636363,0.0,23.0
27,16.022727272727273,0.0,24.0
28,16.931818181818183,0.0,25.0
29,17.886363636363637,0.07499999999999996,26.0
30,18.84090909090909,0.1499999999999999,27.0
